smiles,name,id,inchi_key,atc
OC1C(CC2C(O)C3CCCCC3OC2=O)C(=O)OC2CCCCC12,dicoumarol,BRD-K82236179,DOBMPNYZJYQDGZ-UHFFFAOYSA-N,B01AA01
NC1NCNC2N(CNC12)[C@H]1CC[C@@H](CO)O1,dideoxyadenosine,BRD-K84794093,WVXRAFOPTSTNLL-NKWVEPMBSA-N,
C[C@@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,dienogest,BRD-K64504314,AZFLJNIPTRTECV-IYWMVGAKSA-N,G03DB08
CCN(CC)C(=O)N1CCN(C)CC1,diethylcarbamazine,BRD-K45542189,RCKMWOKWVGPNJF-UHFFFAOYSA-N,P02CB02
CC\C(C1CCC(O)CC1)=C(\CC)C1CCC(O)CC1,diethylstilbestrol,BRD-K45330754,RGLYKWWBQGJZGM-ISLYRVAYSA-N,L02AA01
CC\C(C1CCC(O)CC1)=C(\CC)C1CCC(O)CC1,diethylstilbestrol,BRD-K45330754,RGLYKWWBQGJZGM-ISLYRVAYSA-N,G03CC05
CC\C(C1CCC(O)CC1)=C(\CC)C1CCC(O)CC1,diethylstilbestrol,BRD-K45330754,RGLYKWWBQGJZGM-ISLYRVAYSA-N,G03CB02
OC(=O)C1CC(CCC1O)-C1CCC(F)CC1F,diflunisal,BRD-K22031190,HUPFGZXOMWLGNK-UHFFFAOYSA-N,N02BA11
C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@H]1[C@@H](O)C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3CC[C@@]4(C)[C@H](CCC5C4C[C@@H](O)[C@]4(C)[C@H](CC[C@]54O)C4=CC(=O)OC4)C3)O[C@@H]2C)O[C@@H]1C,digoxin,BRD-A94756469,LTMHDMANZUZIPE-QVYPYPLASA-N,C01AA05
CC(C)[C@@]1(NC(=O)[C@@H]2C[C@H]3[C@@H](CC4C[NH]C5CCCC3C45)N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](CC3CCCCC3)N2C1=O,dihydroergocristine,BRD-K97440753,DEQITUUQPICUMR-HJPBWRTMSA-N,C04AE04
CN1C[C@@H](C[C@H]2[C@H]1CC1C[NH]C3CCCC2C13)C(=O)N[C@]1(C)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](CC3CCCCC3)N2C1=O,dihydroergotamine,BRD-K72166146,LUZRJRNZXALNLM-JGRZULCMSA-N,N02CA01
COC1CC(CC(OC)C1OC)C(=O)OCCCN1CCCN(CCCOC(=O)C2CC(OC)C(OC)C(OC)C2)CC1,dilazep,BRD-K48722258,QVZCXCJXTMIDME-UHFFFAOYSA-N,C01DX10
COC1CCC(CC1)C1SC2CCCCC2N(CCN(C)C)C(=O)C1OC(C)=O,diltiazem,BRD-A69636825,HSUGRBWQSSZJOP-UHFFFAOYSA-N,C08DB01
COC1CCC(CC1)C1SC2CCCCC2N(CCN(C)C)C(=O)C1OC(C)=O,diltiazem,BRD-A69636825,HSUGRBWQSSZJOP-UHFFFAOYSA-N,C05AE03
OS(=O)(=O)CCSSCCS(O)(=O)=O,dimesna,BRD-K30126819,BYUKOOOZTSTOOH-UHFFFAOYSA-N,
COC(=O)\C=C\C(=O)OC,dimethyl-fumarate,BRD-K31111078,LDCRTTXIJACKKU-ONEGZZNKSA-N,
NC(=N)C1CCC(N\N=N\C2CCC(CC2)C(N)=N)CC1,diminazene-aceturate,BRD-K92848252,XNYZHCFCZNMTFY-UHFFFAOYSA-N,
CCC1CNN2C(NCC3CCC[N+]([O-])C3)CC(NC12)N1CCCC[C@H]1CCO,dinaciclib,BRD-K13662825,PIMQWRZWLQKKBJ-SFHVURJKSA-N,
CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C/CCCC(O)=O,dinoprost,BRD-K81672972,PXGPLTODNUVGFL-YNNPMVKQSA-N,G02AD01
COC1CCC(CC1O)-C1CC(=O)C2C(O)CC(O[C@@H]3O[C@H](CO[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)CC2O1,diosmin,BRD-K94436377,GZSOSUNBTXMUFQ-YFAPSIMESA-N,C05CA03
OC(CCCN1CCCCC1)(C1CCCCC1)C1CCCCC1,diphenidol,BRD-K01663662,OGAKLTJNUQRZJU-UHFFFAOYSA-N,
CN1CCC(CC1)OC(C1CCCCC1)C1CCCCC1,diphenylpyraline,BRD-K22936972,OWQUZNMMYNAXSL-UHFFFAOYSA-N,R06AA07
FC1CCC2NC(CCC#CC3CCCCN3)CN2C1,dipraglurant,BRD-K64838454,LZXMUJCJAWVHPZ-UHFFFAOYSA-N,
OCCN(CCO)C1NC(N2CCCCC2)C2NC(NC(N3CCCCC3)C2N1)N(CCO)CCO,dipyridamole,BRD-K86301799,IZEKFCXSFNUWAM-UHFFFAOYSA-N,B01AC07
CC(C)N(CCC(C(N)=O)(C1CCCCC1)C1CCCCN1)C(C)C,disopyramide,BRD-A29734509,UVTNFZQICZKOEM-UHFFFAOYSA-N,C01BA03
CCN(CC)C(=S)SSC(=S)N(CC)CC,disulfiram,BRD-K32744045,AUZONCFQVSMFAP-UHFFFAOYSA-N,P03AA04
CCN(CC)C(=S)SSC(=S)N(CC)CC,disulfiram,BRD-K32744045,AUZONCFQVSMFAP-UHFFFAOYSA-N,N07BB01
FC1CC(CC2(CC3CCNC(F)C3)C3CCCCC3C(=O)C3CCCCC23)CCN1,DMP-543,BRD-K89274813,MUJBUUDUXGDXLW-UHFFFAOYSA-N,
CCC[C@@H](NC(=O)N1[C@@H](OC2CCC(CC2)C(=O)N2CCN(C)CC2)C(CC)(CC)C1=O)C1CCC2OCOC2C1,DMP-777,BRD-K54936858,ZSDCIRYNTCVTMF-GIGWZHCTSA-N,
CS(=O)C,DMSO,DMSO,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,
CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@]1(C)C2[C@H](OC(=O)C2CCCCC2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C3CCCCC3)C(C)=C([C@@H](O)C1=O)C2(C)C,docetaxel,BRD-A05821830,ZDZOTLJHXYCWBA-JXHJHTFNSA-N,L01CD02
OC(COC1CCCC2NCCCC12)CN1CCN(CC1)C(=O)C(C1CCCCC1)C1CCCCC1,dofequidar,BRD-A14941520,KLWUUPVJTLHYIM-UHFFFAOYSA-N,
O=C(O[C@H]1C[C@@H]2C[C@@H]3C[C@@H](C1)N2CC3=O)C1C[NH]C2CCCCC12,dolasetron,BRD-K34008116,UKTAZPQNNNJVKR-XDQVBPFNSA-N,A04AA04
CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@@H](CC1CCCCC1)C1NCCS1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)C(C)C,dolastatin-10,BRD-K78567475,OFDNQWIFNXBECV-VFSYNPLYSA-N,
C[C@H]1CCO[C@H]2CN3CC(C(=O)NCC4CCC(F)CC4F)C(=O)C(O)C3C(=O)N12,dolutegravir,BRD-K36386086,RHWKPHLQXYSBKR-BONVTDFDSA-N,J05AX12
COC1CC2CC(CC3CCN(CC4CCCCC4)CC3)C(=O)C2CC1OC,donepezil,BRD-A49160188,ADEBPBSSDYVVLD-UHFFFAOYSA-N,N06DA02
NCCC1C[NH]C2CCC(OCC(=O)N3CCN(CC3)C3CCC(CC3)C#N)CC12,donitriptan,BRD-K31092604,SOHCKWZVTCTQBG-UHFFFAOYSA-N,
NCCC1CCC(O)C(O)C1,dopamine,BRD-K43887077,VYFYYTLLBUKUHU-UHFFFAOYSA-N,C01CA04
CC1CCC(CC1)-N1NC(CC1NC(=O)NC1CCC(OCCN2CCOCC2)C2CCCCC12)C(C)(C)C,doramapimod,BRD-K74065929,MVCOAUNKQVWQHZ-UHFFFAOYSA-N,
CCN[C@@H]1C[C@H](C)S(=O)(=O)C2SC(CC12)S(N)(=O)=O,dorzolamide,BRD-K71075609,IAVUPMFITXYVAF-POYBYMJQSA-N,S01EC03
CN(C)CC\C=C1/C2CCCCC2CSC2CCCCC12,dosulepin,BRD-K54759182,PHTUQLWOUWZIMZ-GZTJUZNOSA-N,N06AA16
CN1CCN(CC1)C1CCC2NC([NH]C2C1)-C1C(N)C2C(F)CCCC2[NH]C1=O,dovitinib,BRD-K85402309,BAWMTQUBRCAWFL-ZZEZOPTASA-N,
CCN1CC(CCN2CCOCC2)C(C1=O)(C1CCCCC1)C1CCCCC1,doxapram,BRD-A46179541,XFDJYSQDBULQSI-UHFFFAOYSA-N,R07AB01
COC1CC2NC(NC(N)C2CC1OC)N1CCN(CC1)C(=O)C1COC2CCCCC2O1,doxazosin,BRD-A13188892,RUZYUOTYCVRMRZ-UHFFFAOYSA-N,C02CA04
CN(C)CC\C=C1\C2CCCCC2COC2CCCCC12,doxepin,BRD-K37694030,ODQWQRRAPPTVAG-BOPFTXTBSA-N,N06AA12
C[C@H]1O[C@H]([C@@H](O)[C@@H]1O)N1CC(F)C(=O)[NH]C1=O,doxifluridine,BRD-K83057217,ZWAOHEXOSAUJHY-YQHTUYAKSA-N,
CN1C2NCN(CC3OCCO3)C2C(=O)N(C)C1=O,doxofylline,BRD-K70507123,HWXIGFIVGWUZAO-UHFFFAOYSA-N,R03DA11
COC1CCCC2C(=O)C3C(O)C4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)C4C(O)C3C(=O)C12)C(=O)CO,doxorubicin,BRD-K92093830,AOJJSUZBOXZQNB-TZSSRYMLSA-N,L01DB01
C[C@@H]1[C@H]2[C@H](O)[C@H]3[C@H](N(C)C)C(=O)C(C(N)=O)C(=O)[C@@]3(O)C(=O)C2C(=O)C2C(O)CCCC12,doxycycline,BRD-A08545410,VXVNYCRICCVPTD-MULYGRJNSA-N,A01AB22
C[C@@H]1[C@H]2[C@H](O)[C@H]3[C@H](N(C)C)C(=O)C(C(N)=O)C(=O)[C@@]3(O)C(=O)C2C(=O)C2C(O)CCCC12,doxycycline,BRD-A08545410,VXVNYCRICCVPTD-MULYGRJNSA-N,J01AA02
CCCN1C2[NH]C(NC2C(=O)N(CCC)C1=O)C1CCCC1,DPCPX,BRD-K01824921,FFBDFADSZUINTG-UHFFFAOYSA-N,
OC(COC1CCCC2[NH]C(CC12)C#N)CN1CCN(CC1)C(C1CCCCC1)C1CCCCC1,DPI-201106,BRD-A64553394,BYBYHCOEAFHGJL-UHFFFAOYSA-N,
CCCCN(CCCC)CCCOC1CCC(CC1)C(=O)C1C(CCCC)OC2CCC(NS(C)(=O)=O)CC12,dronedarone,BRD-K05524748,ZQTNQVWKHCQYLQ-UHFFFAOYSA-N,C01BD07
FC1CCC(CC1)C(=O)CCCN1CCC(=CC1)N1C2CCCCC2[NH]C1=O,droperidol,BRD-K97158071,RMEDXOLNCUSCGS-UHFFFAOYSA-N,N05AD08
C[C@]12CCC3C([C@H]4C[C@H]4C4=CC(=O)CC[C@]34C)C1[C@@H]1C[C@@H]1[C@@]21CCC(=O)O1,drospirenone,BRD-A00938334,METQSPRSQINEEU-GGORKCOASA-N,G03AC10
N[C@@H](CCCNC(N)=N)C(=O)NCC(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CO)C(O)=O,DU-728,BRD-K08859203,NNRFRJQMBSBXGO-CIUDSAMLSA-N,
CNCC[C@H](OC1CCCC2CCCCC12)C1CCCS1,duloxetine,BRD-K71103788,ZEUITGRIYCTCEM-KRWDZBQOSA-N,N06AX21
C[C@]12CC[C@@H]3[C@@H](CC[C@H]4NC(=O)C=C[C@]34C)[C@@H]1CC[C@H]2C(=O)NC1CC(CCC1C(F)(F)F)C(F)(F)F,dutasteride,BRD-K28984613,JWJOTENAMICLJG-UUJLXMGASA-N,G04CB02
COC1CC(CCC1-N1CNC(C)C1)\C=C1/CCCN([C@@H](C)C2CCC(F)CC2)C1=O,E-2012,BRD-K50564936,PUOAETJYKQITMO-LANLRWRYSA-N,
O=C1N([SE]C2CCCCC12)-C1CCCCC1,ebselen,BRD-K29359156,DYEFUKCXAQOFHX-UHFFFAOYSA-N,
CC(C)C1CC2CC[C@H]3[C@@](C)(CCC[C@]3(C)C2CC1S(O)(=O)=O)C(O)=O,ecabet,BRD-K03353589,IWCWQNVIUXZOMJ-MISYRCLQSA-N,
CLC1CCC(COC(CN2CCNC2)C2CCC(CL)CC2CL)CC1,econazole,BRD-A51820102,LEZWWPYKPKIXLL-UHFFFAOYSA-N,G01AF05
CLC1CCC(COC(CN2CCNC2)C2CCC(CL)CC2CL)CC1,econazole,BRD-A51820102,LEZWWPYKPKIXLL-UHFFFAOYSA-N,D01AC03
CN(C)C(=O)[C@@H]1CC[C@H](NC(=O)C(=O)NC2CCC(CL)CN2)[C@H](C1)NC(=O)C1NC2CCN(C)CC2S1,edoxaban,BRD-K29322660,HGVDHZBSSITLCT-KMFMINBZSA-N,B01AF03
CCC1CN([C@H]2C[C@H](O)[C@@H](CO)O2)C(=O)[NH]C1=O,edoxudine,BRD-K86892782,XACKNLSZYYIACO-DJLDLDEBSA-N,D06BB09
CC1CC(C)CC(NC(=O)CC2CCC(OC(C)(C)C(O)=O)CC2)C1,efaproxiral,BRD-K37355418,BNFRJXLZYUTIII-UHFFFAOYSA-N,L01XD06
CC1CC(OC2CCC3NC(COC4CCC(CC5SC(=O)NC5=O)CC4)N(C)C3C2)CC(C)C1N,efatutazone,BRD-A24560335,JCYNMRJCUYVDBC-UHFFFAOYSA-N,
FC(F)(F)[C@]1(OC(=O)NC2CCC(CL)CC12)C#CC1CC1,efavirenz,BRD-K40758068,XPOQHMRABVBWPR-ZDUSSCGKSA-N,J05AG03
NCCCC(N)(C(F)F)C(O)=O,eflornithine,BRD-A96292436,VLCYCQAOQCDTCN-UHFFFAOYSA-N,D11AX16
NCCCC(N)(C(F)F)C(O)=O,eflornithine,BRD-A96292436,VLCYCQAOQCDTCN-UHFFFAOYSA-N,P01CX03
COC1CC2CCN(CCC3CCC(NC(=O)C4CCCC5C4[NH]C4C(OC)CCCC4C5=O)CC3)CC2CC1OC,elacridar,BRD-K88807631,OSFCMRGOZNQUSW-UHFFFAOYSA-N,
CN(NC(=O)CC(=O)NN(C)C(=S)C1CCCCC1)C(=S)C1CCCCC1,elesclomol,BRD-K82135108,BKJIXTWSNXCKJH-UHFFFAOYSA-N,
OC1CC2C3C(OC(=O)C4CC(O)C(O)C(OC2=O)C34)C1O,ellagic-acid,BRD-K30466858,AFSDNFLWKVMVRB-UHFFFAOYSA-N,
COC1CC2N(CC(C(O)=O)C(=O)C2CC1CC1CCCC(CL)C1F)[C@H](CO)C(C)C,elvitegravir,BRD-K54472332,JUZYLCPPVHEVSV-LJQANCHMSA-N,J05AX11
CN1CCC(COC2CNC(NC2)-C2CCCC(CN3NC(CCC3=O)-C3CCCC(C3)C#N)C2)CC1,EMD-1214063,BRD-K97963946,AHYMHWXQRWRBKT-UHFFFAOYSA-N,
COC1CCC(CC1OC)C(=O)N1CCCC2CC(CCC12)C1=NNC(=O)SC1C,EMD-53998,BRD-A65248799,IZLRMTJLQCLMKF-UHFFFAOYSA-N,
CCOCCN1C(NC2CCCCC12)N1CCCN(C)CC1,emedastine,BRD-K15010214,KBUZBQVCBVDWKX-UHFFFAOYSA-N,S01GX06
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C1CCC(CL)C(CC2CCC(O[C@H]3CCOC3)CC2)C1,empagliflozin,BRD-K53765467,OBWASQILIWPZMG-QZMOQZSNSA-N,A10BK03
NC1NC(=O)N(CC1F)[C@@H]1CS[C@H](CO)O1,emtricitabine,BRD-K61452026,XQSPYNMVSIKCOC-NTSWFWBYSA-N,J05AF09
CCOC(=O)[C@H](CCC1CCCCC1)N[C@@H](C)C(=O)N1CCC[C@H]1C(O)=O,enalapril,BRD-K57545991,GBXSMTUPTTWBMN-XIRDDKMYSA-N,C09AA02
CN1CCN(CC1)C1CC(NC2CC(C)[NH]N2)NC(\C=C\C2CCCCC2)N1,ENMD-2076,BRD-K68488863,BLQYVHBZHAISJM-CMDGGOBGSA-N,
CCN1CC(C(O)=O)C(=O)C2CC(F)C(NC12)N1CCNCC1,enoxacin,BRD-K78113049,IDYZIJYBMGIQMJ-UHFFFAOYSA-N,J01MA04
C[C@]12CC[C@@](C)(C[C@@H]1C1=CC(=O)[C@H]3[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2)C(O)=O,enoxolone,BRD-K80535353,MPDGHEJMBKOTSU-AOLSMHRZSA-N,D03AX10
CCCN1C2NC[NH]C2C(=O)[NH]C1=O,enprofylline,BRD-K35007173,SIQPXVQCUCHWDI-UHFFFAOYSA-N,
NC1NC(=O)C2NCN([C@H]3C[C@H](O)[C@@H](CO)C3=C)C2[NH]1,entecavir,BRD-K08206212,QDGZDCVAUDNJFG-FXQIFTODSA-N,J05AF10
NC1CCCCC1NC(=O)C1CCC(CNC(=O)OCC2CCCNC2)CC1,entinostat,BRD-K77908580,INVTYAOGFAGBOE-UHFFFAOYSA-N,
CNC(=O)C1CCC(CC1F)N1C(=S)N(C(=O)C1(C)C)C1CCC(C#N)C(C1)C(F)(F)F,enzalutamide,BRD-K56851771,WXCXUHSOUPDCQV-UHFFFAOYSA-N,L02BB04
CN1CC(C2=C(C(=O)NC2=O)C2CN(C3CCN(CC4CCCCN4)CC3)C3CCCCC23)C2CCCCC12,enzastaurin,BRD-K79404599,AXRCEOKUDYDWLF-UHFFFAOYSA-N,
CC(=O)NC[C@H]1CN(C(=O)O1)C1CCC(N2CCN(CC2)C(=O)CO)C(F)C1,eperezolid,BRD-K47554101,SIMWTRCFFSTNMG-AWEZNQCLSA-N,
OC1CC(O)C2C[C@@H](OC(=O)C3CC(O)C(O)C(O)C3)[C@H](OC2C1)C1CC(O)C(O)C(O)C1,epigallocatechin-gallate-(-),BRD-K55591206,WMBWREPUVVBILR-WIYYLYMNSA-N,
NC1=NCC2N1C1CCCCC1CC1CCCCC21,epinastine,BRD-A98990573,WHWZLSFABNNENI-UHFFFAOYSA-N,R06AX24
NC1=NCC2N1C1CCCCC1CC1CCCCC21,epinastine,BRD-A98990573,WHWZLSFABNNENI-UHFFFAOYSA-N,S01GX10
CNC[C@H](O)C1CCC(O)C(O)C1,epinephrine,BRD-K63126190,UCTWMZQNUQWSLP-VIFPVBQESA-N,A01AD01
CNC[C@H](O)C1CCC(O)C(O)C1,epinephrine,BRD-K63126190,UCTWMZQNUQWSLP-VIFPVBQESA-N,B02BC09
CNC[C@H](O)C1CCC(O)C(O)C1,epinephrine,BRD-K63126190,UCTWMZQNUQWSLP-VIFPVBQESA-N,R01AA14
CNC[C@H](O)C1CCC(O)C(O)C1,epinephrine,BRD-K63126190,UCTWMZQNUQWSLP-VIFPVBQESA-N,R03AA01
CNC[C@H](O)C1CCC(O)C(O)C1,epinephrine,BRD-K63126190,UCTWMZQNUQWSLP-VIFPVBQESA-N,S01EA01
CNC[C@H](O)C1CCC(O)C(O)C1,epinephrine,BRD-K63126190,UCTWMZQNUQWSLP-VIFPVBQESA-N,C01CA24
COC1CC(C)NN1-C1NC(C)CC(OC)N1,epirizole,BRD-K39339537,RHAXSHUQNIEUEY-UHFFFAOYSA-N,
COC1CCCC2C(=O)C3C(O)C4C[C@](O)(C[C@@H](O[C@H]5C[C@H](N)[C@@H](O)[C@H](C)O5)C4C(O)C3C(=O)C12)C(=O)CO,epirubicin,BRD-K56844688,AOJJSUZBOXZQNB-SQGPBGNMSA-N,L01DB03
C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@@H]5S[C@@H]5C[C@]34C)[C@@H]1CC[C@@H]2O,epitiostanol,BRD-K02314383,OBMLHUPNRURLOK-XGRAFVIBSA-N,
COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@]23O[C@@H]2C[C@@]2(C)[C@@H](CC[C@@]22CCC(=O)O2)[C@H]13,eplerenone,BRD-K19761926,JUKPWJGBANNWMW-VWBFHTRKSA-N,C03DA04
C[C@H]1CCC[C@@]2(C)O[C@H]2C[C@@H](OC(=O)C[C@@H](O)C(C)(C)C(=O)[C@H](C)[C@H]1O)C(\C)=C\C1CSC(C)N1,epothilone-b,BRD-K68164687,QXRSDHAAWVKZLJ-AXCXJGFASA-N,
NC(=N)NCCCCC1NC(=O)CCSSCC(NC(=O)C2CCCN2C(=O)C(CC2C[NH]C3CCCCC23)NC(=O)C(CC(O)=O)NC(=O)CNC1=O)C(N)=O,eptifibatide,BRD-A90547603,CZKPOZZJODAYPZ-UHFFFAOYSA-N,B01AC16
CC1CC(C)C(CNC(=O)C2CC(CC3N(NCC23)C2CCCC2)-C2CCC(CN3CCOCC3)CC2)C(=O)[NH]1,EPZ-005687,BRD-K57754230,ZOIBZSZLMJDVDQ-UHFFFAOYSA-N,
OC1CCC(CC1)[C@H]1COC2CC(O)CCC2C1,equol,BRD-K54847683,ADFCQWZHKCXPAJ-GFCCVEGCSA-N,
C[C@H](\C=C\[C@H](C)C(C)(C)O)[C@H]1CC[C@@H]2[C@]1(C)CCC\C2=C/C=C1/C[C@@H](O)C[C@H](O)C1=C,ercalcitriol,BRD-K84163249,ZGLHBRQAEXKACO-XJRQOBMKSA-N,
COCCOC1CC2NCNC(NC3CCCC(C3)C#C)C2CC1OCCOC,erlotinib,BRD-K70401845,AAKJLRGGTJKAMG-UHFFFAOYSA-N,L01XE03
OC1CCC(CC1)[C@@H]1OC2CCC(O)CC2[C@@H]2CCC[C@H]12,erteberel,BRD-K80608265,XIESSJVMWNJCGZ-VKJFTORMSA-N,
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,erythromycin,BRD-K63550407,ULGZDMOVFRHVEP-RWJQBGPGSA-N,S01AA17
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,erythromycin,BRD-K63550407,ULGZDMOVFRHVEP-RWJQBGPGSA-N,J01FA01
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,erythromycin,BRD-K63550407,ULGZDMOVFRHVEP-RWJQBGPGSA-N,D10AF02
CCOC(=O)CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C,erythromycin-ethylsuccinate,BRD-K51677086,NSYZCCDSJNWWJL-YXOIYICCSA-N,
CN(C)CCC[C@]1(OCC2CC(CCC12)C#N)C1CCC(F)CC1,escitalopram,BRD-K70301876,WSEQXVZVJXJVFP-FQEVSTJZSA-N,N06AB10
OC[C@H]1O[C@@H](OC2CC3CCC(=O)OC3CC2O)[C@@H](O)[C@@H](O)[C@@H]1O,esculin,BRD-K36270037,XHCADAYNFIFUHF-JSFFLRCESA-N,
COC(=O)CCC1CCC(OCC(O)CNC(C)C)CC1,esmolol,BRD-A07395371,AQNDDEOPVVGCPG-UHFFFAOYSA-N,C07AB09
COC1CCC2NC([NH]C2C1)S(=O)CC1NCC(C)C(OC)C1C,omeprazole,BRD-A55962179,SUBDBMMJDZJVOS-UHFFFAOYSA-N,A02BC01
C[C@]12CCC3C(CCC4CC(O)CCC34)C1CC[C@@H]2O,estradiol,BRD-A18917088,VOXZDWNPVJITMN-PAOLREHBSA-N,G03CA03
C[C@]12CCC3C(CCC4CC(OC(=O)N(CCCL)CCCL)CCC34)C1CC[C@@H]2O,estramustine,BRD-A70858459,FRPJXPJMRWBBIH-ZZSVNSIZSA-N,L01XX11
C[C@]12CC[C@H]3[C@@H](CCC4CC(OC(=O)N(CCCL)CCCL)CCC34)[C@@H]1CC[C@@H]2OP(O)(O)=O,estramustine-phosphate,BRD-K00077635,ADFOJJHRTBFFOF-RBRWEJTLSA-N,
C[C@]12CCC3C(CCC4CC(O)CCC34)C1C[C@@H](O)[C@@H]2O,estriol,BRD-A18620900,PROQIPRRNZUXQM-YDGSGPMOSA-N,G03CC06
C[C@]12CCC3C(CCC4CC(O)CCC34)C1C[C@@H](O)[C@@H]2O,estriol,BRD-A18620900,PROQIPRRNZUXQM-YDGSGPMOSA-N,G03CA04
C[C@]12CCC3C(CCC4CC(O)CCC34)C1CCC2=O,estrone,BRD-A37959677,DNXHEGUUPJUMQT-GUZDXLFXSA-N,G03CC04
C[C@]12CCC3C(CCC4CC(O)CCC34)C1CCC2=O,estrone,BRD-A37959677,DNXHEGUUPJUMQT-GUZDXLFXSA-N,G03CA07
CCC(=C)C(=O)C1CCC(OCC(O)=O)C(CL)C1CL,etacrynic-acid,BRD-K63630713,AVOLMBLBETYQHX-UHFFFAOYSA-N,
OCCNC(=O)CN1CCNC1[N+]([O-])=O,etanidazole,BRD-K96042922,WCDWBPCFGJXFJZ-UHFFFAOYSA-N,
CCOC(=O)C1CNC2N(CC)NCC2C1NN=C(C)C,etazolate,BRD-K64755930,OPQRBXUBWHDHPQ-UHFFFAOYSA-N,
C[C@]12CCC3C(CCC4CC(O)CCC34)C1CC[C@@]2(O)C#C,ethinyl-estradiol,BRD-A02367930,BFPYWIDHMRZLRN-OQPPHWFISA-N,
OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CC(O)=O,ethylenediaminetetraacetic-acid,BRD-K82603084,KCXVZYZYPLLWCC-UHFFFAOYSA-N,
CCC1CC2C(S1)-N1C(C)NNC1CN=C2C1CCCCC1CL,etizolam,BRD-K68232413,VMZUTJCNQWMAGF-UHFFFAOYSA-N,N05BA19
CCC1CCCC2C3CCOC(CC)(CC(O)=O)C3[NH]C12,etodolac,BRD-A74667430,NNYBQONXHNTVIJ-UHFFFAOYSA-N,M01AB08
OCCOCCOC(=O)C1CCCCC1NC1CCCC(C1)C(F)(F)F,etofenamate,BRD-K73541271,XILVEPYQJIOVNB-UHFFFAOYSA-N,M02AA06
CN1C2NCN(CCOC(=O)C(C)(C)OC3CCC(CL)CC3)C2C(=O)N(C)C1=O,etofylline-clofibrate,BRD-K49840922,KYAKGJDISSNVPZ-UHFFFAOYSA-N,
CCOC(=O)C1CNCN1C(C)C1CCCCC1,etomidate,BRD-A54880345,NPUKDXXFDDZOKR-UHFFFAOYSA-N,N01AX07
CCOC(=O)[C@@]1(CCCCCCOC2CCC(CL)CC2)CO1,etomoxir,BRD-K32405725,DZLOHEOHWICNIL-QGZVFWFLSA-N,
COC1CC(CC(OC)C1O)[C@H]1[C@@H]2[C@H](COC2=O)[C@H](O[C@@H]2O[C@@H]3CO[C@@H](C)O[C@H]3[C@H](O)[C@H]2O)C2CC3OCOC3CC12,etoposide,BRD-K37798499,VJJPUSNTGOMMGY-MRVIYFEKSA-N,L01CB01
