,smiles,name,id,inchi_key,atc
2284,CC(NC(C)(C)C)C(=O)C1CCCC(CL)C1,bupropion,BRD-A05186015,SNPPWIUOZRMYNY-UHFFFAOYSA-N,N06AX12
2285,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)C1NCCCN1,buspirone,BRD-K93461745,QWCRAEMEVRGPNT-UHFFFAOYSA-N,N05BE01
2286,CLC1CCC(CCC(CN2CCNC2)SC2C(CL)CCCC2CL)CC1,butoconazole,BRD-A16665823,SWLMUYACZKCSHZ-UHFFFAOYSA-N,G01AF15
2287,CO[C@@H]1C[C@H]2OC[C@@]2(OC(C)=O)[C@H]2[C@@H](OC(=O)C3CCCCC3)[C@@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C4CCCCC4)C(C)=C([C@@H](OC)C(=O)[C@]12C)C3(C)C,cabazitaxel,BRD-K06858286,BMQGVNUXMIRLCK-VCPXPHFHSA-N,L01CD04
2288,CCNC(=O)N(CCCN(C)C)C(=O)[C@@H]1C[C@H]2[C@@H](CC3C[NH]C4CCCC2C34)N(CC=C)C1,cabergoline,BRD-K86882815,KORNTPPJEAJQIU-KJXAQDMKSA-N,G02CB03
2289,CCNC(=O)N(CCCN(C)C)C(=O)[C@@H]1C[C@H]2[C@@H](CC3C[NH]C4CCCC2C34)N(CC=C)C1,cabergoline,BRD-K86882815,KORNTPPJEAJQIU-KJXAQDMKSA-N,N04BC06
2290,COC1CC2NCCC(OC3CCC(NC(=O)C4(CC4)C(=O)NC4CCC(F)CC4)CC3)C2CC1OC,cabozantinib,BRD-K51544265,ONIQOQHATWINJY-UHFFFAOYSA-N,L01XE26
2291,CN1CNC2N(C)C(=O)N(C)C(=O)C12,caffeine,BRD-K02404261,RYYVLZVUVIJVGH-UHFFFAOYSA-N,N06BC01
2292,C[C@H](CCCC(C)(C)O)[C@@H]1CC[C@@H]2[C@]1(C)CCC\C2=C/C=C1/C[C@@H](O)C[C@H](O)C1=C,calcitriol,BRD-K28731095,GMRQFYUYWCNGIN-WEARQXOYSA-N,D05AX03
2293,C[C@H](CCCC(C)(C)O)[C@@H]1CC[C@@H]2[C@]1(C)CCC\C2=C/C=C1/C[C@@H](O)C[C@H](O)C1=C,calcitriol,BRD-K28731095,GMRQFYUYWCNGIN-WEARQXOYSA-N,A11CC04
2294,CC1CCC(CC1CC1CCC(S1)-C1CCC(F)CC1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,canagliflozin,BRD-K90868879,XTNGUQKDFGDXSJ-ZXGKGEBGSA-N,A10BK02
2295,CCOC1NC2CCCC(C(O)=O)C2N1CC1CCC(CC1)-C1CCCCC1-C1NNN[NH]1,candesartan,BRD-K84091759,HTQMVQVXFRQIKW-UHFFFAOYSA-N,C09CA06
2296,CCCCCOC(=O)NC1NC(=O)N(CC1F)C1O[C@H](C)[C@@H](O)[C@H]1O,capecitabine,BRD-A91877226,GAGWJHPBXLXJQN-LXGADPQPSA-N,L01BC06
2297,COC1CC(CNC(=O)CCCC\C=C\C(C)C)CCC1O,capsaicin,BRD-K50590187,YKPUWZUDDOIDPM-SOFGYWHQSA-N,N01BX04
2298,COC1CC(CNC(=O)CCCC\C=C\C(C)C)CCC1O,capsaicin,BRD-K50590187,YKPUWZUDDOIDPM-SOFGYWHQSA-N,M02AB01
2299,C[N+](C)(C)CCOC(N)=O,carbachol,BRD-K75037734,VPJXQGSRWJZDOB-UHFFFAOYSA-O,N07AB01
2300,C[N+](C)(C)CCOC(N)=O,carbachol,BRD-K75037734,VPJXQGSRWJZDOB-UHFFFAOYSA-O,S01EB02
2301,NC(=O)N1C2CCCCC2C=CC2CCCCC12,carbamazepine,BRD-K71799949,FFGPTBGBLSHEPO-UHFFFAOYSA-N,N03AF01
2302,CC1(C)[C@H](CC[C@@]2(C)C1CC[C@]1(C)C2C(=O)C=C2[C@@H]3C[C@](C)(CC[C@]3(C)CC[C@@]12C)C(O)=O)OC(=O)CCC(O)=O,carbenoxolone,BRD-A98702003,OBZHEBDUNPOCJG-YQNKGXRGSA-N,A02BX01
2303,CCOC(=O)N1CCN(C)C1=S,carbimazole,BRD-K87156652,CFOYWRHIYXMDOT-UHFFFAOYSA-N,H03BB01
2304,CC(C)C[C@H](NC(=O)[C@H](CCC1CCCCC1)NC(=O)CN1CCOCC1)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1,carfilzomib,BRD-K15179879,BLMPQMFVWMYDKT-NZTKNTHTSA-N,L01XX45
2305,CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)C2CCCC(CL)C2CL)CC1,cariprazine,BRD-K57764956,KPWSJANDNDDRMB-QAQDUYKDSA-N,N05AX15
2306,COC1CCCCC1OCCNCC(O)COC1CCCC2[NH]C3CCCCC3C12,carvedilol,BRD-A10977446,OGHNVEJMJSYVRP-UHFFFAOYSA-N,C07AG02
2307,COC1CC2C(OC3CCC4[NH]C(C)CC4C3F)NCNC2CC1OCCCN1CCCC1,cediranib,BRD-K86930074,XXJWYDDUDKYVKI-UHFFFAOYSA-N,L01XE32
2308,NC1NC(CS1)C(=N\O)\C(=O)N[C@H]1[C@H]2SCC(C=C)=C(N2C1=O)C(O)=O,cefdinir,BRD-K15766189,RTXOFQZKPXMALH-GHXIOONMSA-N,J01DD15
2309,CO\N=C(\C(=O)NC1C2SCC(C[N+]3(C)CCCC3)=C(N2C1=O)C(O)=O)C1CSC(N)N1,cefepime,BRD-A12077521,HVFLCNVBZFFHBT-FSJBWODESA-O,J01DE01
2310,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@H]2[C@H]3SCC(CSC4NNNN4C)=C(N3C2=O)C(O)=O)C2CCC(O)CC2)C(=O)C1=O,cefoperazone,BRD-K02292852,GCFBRXLSHGKWDP-XCGNWRKASA-N,J01DD12
2311,CO[C@]1(NC(=O)C2SC(S2)=C(C(N)=O)C(O)=O)C2SCC(CSC3NNNN3C)=C(N2C1=O)C(O)=O,cefotetan,BRD-A78723049,SRZNHPXWXCNNDU-PGEKIEPBSA-N,J01DC05
2312,CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(C[N+]3CCN4NCCCC34)=C(N2C1=O)C(O)=O)C1NSC(N)N1,cefozopran,BRD-K46970505,QDUIJCOKQCCXQY-WHJQOFBOSA-O,J01DE03
2313,CC1CCC(CC1)-C1CC(NN1-C1CCC(CC1)S(N)(=O)=O)C(F)(F)F,celecoxib,BRD-K02637541,RZEKVGVHFLEQIL-UHFFFAOYSA-N,L01XX33
2314,CC1CCC(CC1)-C1CC(NN1-C1CCC(CC1)S(N)(=O)=O)C(F)(F)F,celecoxib,BRD-K02637541,RZEKVGVHFLEQIL-UHFFFAOYSA-N,M01AH01
2315,C[C@H]1O[C@]2(CS1)CN1CCC2CC1.C[C@@H]1O[C@@]2(CS1)CN1CCC2CC1,cevimeline,BRD-M98279124,YMMKDPCCYMGDHD-JWGPUQBJSA-N,N07AX03
2316,OC(=O)CCCC1CCC(CC1)N(CCCL)CCCL,chlorambucil,BRD-K29458283,JCKYGMPEJWAADB-UHFFFAOYSA-N,L01AA02
2317,OC[C@H](NC(=O)C(CL)CL)[C@H](O)C1CCC(CC1)[N+]([O-])=O,chloramphenicol,BRD-K22969690,WIIZWVCIJKGZOK-DTWKUNHWSA-N,S03AA08
2318,OC[C@H](NC(=O)C(CL)CL)[C@H](O)C1CCC(CC1)[N+]([O-])=O,chloramphenicol,BRD-K22969690,WIIZWVCIJKGZOK-DTWKUNHWSA-N,G01AA05
2319,OC[C@H](NC(=O)C(CL)CL)[C@H](O)C1CCC(CC1)[N+]([O-])=O,chloramphenicol,BRD-K22969690,WIIZWVCIJKGZOK-DTWKUNHWSA-N,D06AX02
2320,OC[C@H](NC(=O)C(CL)CL)[C@H](O)C1CCC(CC1)[N+]([O-])=O,chloramphenicol,BRD-K22969690,WIIZWVCIJKGZOK-DTWKUNHWSA-N,S02AA01
2321,OC[C@H](NC(=O)C(CL)CL)[C@H](O)C1CCC(CC1)[N+]([O-])=O,chloramphenicol,BRD-K22969690,WIIZWVCIJKGZOK-DTWKUNHWSA-N,J01BA01
2322,OC[C@H](NC(=O)C(CL)CL)[C@H](O)C1CCC(CC1)[N+]([O-])=O,chloramphenicol,BRD-K22969690,WIIZWVCIJKGZOK-DTWKUNHWSA-N,D10AF03
2323,OC[C@H](NC(=O)C(CL)CL)[C@H](O)C1CCC(CC1)[N+]([O-])=O,chloramphenicol,BRD-K22969690,WIIZWVCIJKGZOK-DTWKUNHWSA-N,S01AA01
2324,CN1C(C2CCC(CL)CC2)S(=O)(=O)CCC1=O,chlormezanone,BRD-A20348246,WEQAYVWKMWHEJO-UHFFFAOYSA-N,M03BB02
2325,CCN(CC)CCCC(C)NC1CCNC2CC(CL)CCC12,chloroquine,BRD-A91699651,WHTVZRBIWZFKQO-UHFFFAOYSA-N,P01BA01
2326,CN(C)CCC(C1CCC(CL)CC1)C1CCCCN1,chlorphenamine,BRD-A04553218,SOYKEARSMXGVTM-UHFFFAOYSA-N,R06AB04
2327,CN(C)CCCN1C2CCCCC2SC2CCC(CL)CC12,chlorpromazine,BRD-K89997465,ZPEIMTDSQAKGNT-UHFFFAOYSA-N,N05AA01
2328,CCCNC(=O)NS(=O)(=O)C1CCC(CL)CC1,chlorpropamide,BRD-K97746869,RKWGIWYCVPQPMF-UHFFFAOYSA-N,A10BB02
2329,CN(C)CC\C=C1/C2CCCCC2SC2CCC(CL)CC12,chlorprothixene,BRD-K59058766,WSPOMRSOLSGNFJ-VGOFMYFVSA-N,N05AF03
2330,CC(C)C(=O)OCC(=O)[C@@]12O[C@@H](O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]21C)C1CCCCC1,ciclesonide,BRD-K35245662,LUKZNWIVRBCLON-GXOBDPJESA-N,R03BA08
2331,CC(C)C(=O)OCC(=O)[C@@]12O[C@@H](O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]21C)C1CCCCC1,ciclesonide,BRD-K35245662,LUKZNWIVRBCLON-GXOBDPJESA-N,R01AD13
2332,O=C1CCC2CC(OCCCCC3NNNN3C3CCCCC3)CCC2N1,cilostazol,BRD-K67017579,RRGUKTPIGVIEKM-UHFFFAOYSA-N,B01AC23
2333,CN\C(NCCSCC1NC[NH]C1C)=N/C#N,cimetidine,BRD-K34157611,AQIXAKUUQRKLND-UHFFFAOYSA-N,A02BA01
2334,COC1CC(CC(OC)C1OC)\C=C\C(=O)N1CCN(CC(=O)N2CCCC2)CC1,cinepazide,BRD-K46839850,RCUDFXMNPQNBDU-VOTSOKGWSA-N,C04AX27
2335,C(/C=C/C1CCCCC1)N2CCN(CC2)C(C3CCCCC3)C4CCCCC4,cinnarizine,BRD-K07220430,DERZBLKQOCDDDZ-JLHYYAGUSA-N,N07CA02
2336,CCN1NC(C(O)=O)C(=O)C2CC3OCOC3CC12,cinoxacin,BRD-K14704277,VDUWPHTZYNWKRN-UHFFFAOYSA-N,J01MB06
2337,OC(=O)C1CN(C2CC2)C2CC(N3CCNCC3)C(F)CC2C1=O,ciprofloxacin,BRD-K04804440,MYSWGUAQZAJSOK-UHFFFAOYSA-N,J01MA02
2338,OC(=O)C1CN(C2CC2)C2CC(N3CCNCC3)C(F)CC2C1=O,ciprofloxacin,BRD-K04804440,MYSWGUAQZAJSOK-UHFFFAOYSA-N,S03AA07
2339,OC(=O)C1CN(C2CC2)C2CC(N3CCNCC3)C(F)CC2C1=O,ciprofloxacin,BRD-K04804440,MYSWGUAQZAJSOK-UHFFFAOYSA-N,S01AE03
2340,OC(=O)C1CN(C2CC2)C2CC(N3CCNCC3)C(F)CC2C1=O,ciprofloxacin,BRD-K04804440,MYSWGUAQZAJSOK-UHFFFAOYSA-N,S02AA15
2341,COC1CN(CCCOC2CCC(F)CC2)CCC1NC(=O)C1CC(CL)C(N)CC1OC,cisapride,BRD-A12896037,DCSUBABJRXZOMT-UHFFFAOYSA-N,A03FA02
2342,CN(C)CCCC1(OCC2CC(CCC12)C#N)C1CCC(F)CC1,citalopram,BRD-A47598013,WSEQXVZVJXJVFP-UHFFFAOYSA-N,N06AB04
2343,NC1NC(CL)NC2N(CNC12)[C@H]1C[C@H](O)[C@@H](CO)O1,cladribine,BRD-K93034159,PTOAARAWEBMLNO-KVQBGUIXSA-N,L01BB04
2344,CC[C@H]1OC(=O)[C@H](C)[C@H](O[C@@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O)OC,clarithromycin,BRD-K16762525,AGOYDEPGAOXOCK-BVGAJGDJSA-N,J01FA09
2345,CC(C)(C)NCC(O)C1CC(CL)C(N)C(CL)C1,clenbuterol,BRD-A75726477,STJMRWALKKWQGH-UHFFFAOYSA-N,R03AC14
2346,CC(C)(C)NCC(O)C1CC(CL)C(N)C(CL)C1,clenbuterol,BRD-A75726477,STJMRWALKKWQGH-UHFFFAOYSA-N,R03CC13
2347,CCC[C@@H]1C[C@H](N(C)C1)C(=O)N[C@@H](C(C)CL)[C@H]1O[C@@H](SC)[C@H](O)[C@@H](O)[C@H]1O,clindamycin,BRD-A52252998,KDLRVYVGXIQJDK-NQQGAZBYSA-N,J01FF01
2348,CCC[C@@H]1C[C@H](N(C)C1)C(=O)N[C@@H](C(C)CL)[C@H]1O[C@@H](SC)[C@H](O)[C@@H](O)[C@H]1O,clindamycin,BRD-A52252998,KDLRVYVGXIQJDK-NQQGAZBYSA-N,G01AA10
2349,CCC[C@@H]1C[C@H](N(C)C1)C(=O)N[C@@H](C(C)CL)[C@H]1O[C@@H](SC)[C@H](O)[C@@H](O)[C@H]1O,clindamycin,BRD-A52252998,KDLRVYVGXIQJDK-NQQGAZBYSA-N,D10AF01
2350,OC1C(I)CC(CL)C2CCCNC12,clioquinol,BRD-K09255212,QCDFBFJGMNKBDO-UHFFFAOYSA-N,P01AA02
2351,OC1C(I)CC(CL)C2CCCNC12,clioquinol,BRD-K09255212,QCDFBFJGMNKBDO-UHFFFAOYSA-N,D09AA10
2352,OC1C(I)CC(CL)C2CCCNC12,clioquinol,BRD-K09255212,QCDFBFJGMNKBDO-UHFFFAOYSA-N,D08AH30
2353,OC1C(I)CC(CL)C2CCCNC12,clioquinol,BRD-K09255212,QCDFBFJGMNKBDO-UHFFFAOYSA-N,G01AC02
2354,OC1C(I)CC(CL)C2CCCNC12,clioquinol,BRD-K09255212,QCDFBFJGMNKBDO-UHFFFAOYSA-N,S02AA05
2355,CCC(=O)O[C@@]1([C@@H](C)CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C)C(=O)CCL,clobetasol,BRD-A26095496,CBGUOGMQLZIXBE-BHPVMOEKSA-N,D07AD01
2356,NC1NC(CL)NC2N(CNC12)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F,clofarabine,BRD-K34022604,WDDPHFBMKLOVOX-AYQXTPAHSA-N,L01BB06
2357,CC(C)\N=C1/CC2N(-C3CCC(CL)CC3)C3CCCCC3NC2CC1NC1CCC(CL)CC1,clofazimine,BRD-K56614220,WDQPAMHFFCXSNU-BGABXYSRSA-N,J04BA01
2358,CCOC(=O)C(C)(C)OC1CCC(CL)CC1,clofibrate,BRD-K45252063,KNHUKKLJHYUCFP-UHFFFAOYSA-N,C10AB01
2359,CC(C)(C)CC(C)(C)C1CCC(O)C(CC2CCC(CL)CC2CL)C1,clofoctol,BRD-K02900412,HQVZOORKDNCGCK-UHFFFAOYSA-N,J01XX03
2360,CC1NCSC1CCCL,clomethiazole,BRD-K50422030,PCLITLDOTJTVDJ-UHFFFAOYSA-N,N05CM02
2361,CCN(CC)CCOC1CCC(CC1)C(=C(/CL)C1CCCCC1)\C1CCCCC1,clomifene,BRD-K29950728,GKIRPKYJQBWNGO-QPLCGJKRSA-N,G03GB02
2362,CN(C)CCCN1C2CCCCC2CCC2CCC(CL)CC12,clomipramine,BRD-K52989797,GDLIGKIOYRNHDA-UHFFFAOYSA-N,N06AA04
2363,[O-][N+](=O)C1CCC2NC(=O)CN=C(C3CCCCC3CL)C2C1,clonazepam,BRD-K38183498,DGBIGWXXNGSACT-UHFFFAOYSA-N,N03AE01
2364,CLC1CCCC(CL)C1N=C1NCCN1,clonidine,BRD-K98530306,GJSURZIOUXUGAL-UHFFFAOYSA-N,C02AC01
2365,CLC1CCCC(CL)C1N=C1NCCN1,clonidine,BRD-K98530306,GJSURZIOUXUGAL-UHFFFAOYSA-N,S01EA04
2366,CLC1CCCC(CL)C1N=C1NCCN1,clonidine,BRD-K98530306,GJSURZIOUXUGAL-UHFFFAOYSA-N,N02CX02
2367,CLC1CCCCC1C(C1CCCCC1)(C1CCCCC1)N1CCNC1,clotrimazole,BRD-K15916496,VNFPBHJOKIVQEB-UHFFFAOYSA-N,D01AC01
2368,CLC1CCCCC1C(C1CCCCC1)(C1CCCCC1)N1CCNC1,clotrimazole,BRD-K15916496,VNFPBHJOKIVQEB-UHFFFAOYSA-N,G01AF02
2369,CLC1CCCCC1C(C1CCCCC1)(C1CCCCC1)N1CCNC1,clotrimazole,BRD-K15916496,VNFPBHJOKIVQEB-UHFFFAOYSA-N,A01AB18
2370,CN1CCN(CC1)C1=NC2CC(CL)CCC2NC2CCCCC12,clozapine,BRD-K37289225,QZUDBNBUXVUHMW-UHFFFAOYSA-N,N05AH02
2371,CC(C)C1NC(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](CC2CCCCC2)NC(=O)OCC2CNCS2)CC2CCCCC2)CS1,cobicistat,BRD-K51040301,ZCIGNRJZKPOIKD-CQXVEOKZSA-N,V03AX03
2372,OC1(CN(C1)C(=O)C1CCC(F)C(F)C1NC1CCC(I)CC1F)[C@@H]1CCCCN1,cobimetinib,BRD-K03390685,BSMCAPRUBJMWDF-KRWDZBQOSA-N,L01XE38
2373,COC1CC2CC[C@H](NC(C)=O)C3CC(=O)C(OC)CCC3-C2C(OC)C1OC,colchicine,BRD-K00259736,IAKHMKGGTNLKSZ-INIZCTEOSA-N,M04AC01
2374,CC1NC2CCN(C(=O)C3CCC(NC(=O)C4CCCCC4-C4CCCCC4)CC3)C3CCCCC3-C2[NH]1,conivaptan,BRD-K37385792,IKENVDNFQMCRTR-UHFFFAOYSA-N,C03XA02
2375,C[C@@H](OC1CC(CNC1N)-C1CNN(C1)C1CCNCC1)C1C(CL)CCC(F)C1CL,crizotinib,BRD-K78431006,KTEIFNKAUNYNJU-GFCCVEGCSA-N,L01XE16
2376,C[C@H](CNC(=O)CC[C@]1(C)[C@@H](CC(N)=O)[C@@H]2[N+]3=C1C(C)=C1[C@@H](CCC(N)=O)C(C)(C)C4=[N+]1[CO]31(C#N)N3C([C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]23C)=C(C)C2=[N+]1C(=C4)[C@@H](CCC(N)=O)[C@]2(C)CC(N)=O)OP(O)(=O)O[C@@H]1[C@H](CO)O[C@@H]([C@@H]1O)N1CNC2CC(C)C(C)CC12,cyanocobalamin,BRD-A97502381,FMCRMSOQAVOHRD-SBGISONWSA-M,B03BA01
2377,CN1CCN(CC1)C(C1CCCCC1)C1CCCCC1,cyclizine,BRD-K79501723,UVKZSORBKUEBAZ-UHFFFAOYSA-N,R06AE03
2378,CN(C)CCC=C1C2CCCCC2C=CC2CCCCC12,cyclobenzaprine,BRD-K42348709,JURKNVYFZMSNLP-UHFFFAOYSA-N,M03BX08
2379,CN1CCC(CC1)=C1C2CCCCC2C=CC2CCCCC12,cyproheptadine,BRD-K28143534,JJCFRYNCJDLXIK-UHFFFAOYSA-N,R06AX02
2380,NC1CCN([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)C(=O)N1,cytarabine,BRD-K33106058,UHDGCWIWMRVCDJ-CCXZUQQUSA-N,L01BC01
2381,O=C1CCCC2C3CNC[C@@H](C3)CN12,cytisine,BRD-A55579717,ANJTVLIZGCUXLD-VEDVMXKPSA-N,N07BA04
2382,CC(C)(C)C1NC(C(S1)-C1CCNC(N)N1)-C1CCCC(NS(=O)(=O)C2C(F)CCCC2F)C1F,dabrafenib,BRD-K09951645,BFSMGDJOXZAERB-UHFFFAOYSA-N,L01XE23
2383,CN(C)\N=N\C1[NH]CNC1C(N)=O,dacarbazine,BRD-K35520305,FDKXTQMXEQVLRF-ZHACJKMWSA-N,L01AX04
2384,C[C@]12CCC3C(CCC4=CC5ONCC5C[C@]34C)C1CC[C@@]2(O)C#C,danazol,BRD-A92537424,POZRVZJJTULAOH-GSQPBCFPSA-N,G03XA01
2385,[O-][N+](=O)C1CCC(CC1)-C1CCC(\C=N\N2CC(=O)NC2=O)O1,dantrolene,BRD-K81272440,OZOMQRBLCMDCEG-VIZOYTHASA-N,M03CA01
2386,CCOC1CCC(CC2CC(CCC2CL)[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)CC1,dapagliflozin,BRD-K46604138,JVHXJTBJCFBINQ-MJCUULBUSA-N,A10BK01
2387,NC1CCC(CC1)S(=O)(=O)C1CCC(N)CC1,dapsone,BRD-K62363391,MQJKPEGWNLWLTK-UHFFFAOYSA-N,J04BA02
2388,NC1CCC(CC1)S(=O)(=O)C1CCC(N)CC1,dapsone,BRD-K62363391,MQJKPEGWNLWLTK-UHFFFAOYSA-N,D10AX05
2389,NC(=O)C([C@@H]1CCN(CCC2CCC3OCCC3C2)C1)(C1CCCCC1)C1CCCCC1,darifenacin,BRD-K95773607,HXGBXQDTNZMWGS-RUZDIDTESA-N,G04BD10
2390,CC(C)CN(C[C@@H](O)[C@H](CC1CCCCC1)NC(=O)O[C@H]1CO[C@H]2OCC[C@@H]12)S(=O)(=O)C1CCC(N)CC1,darunavir,BRD-K84986517,CJBJHOAVZSMMDJ-HEXNFIEUSA-N,J05AE10
2391,COC1C(CC(CC1C(C)(C)C)-N1CCC(=O)[NH]C1=O)-C1CCC2CC(NS(C)(=O)=O)CCC2C1,dasabuvir,BRD-K02943813,NBRBXGKOEOGLOI-UHFFFAOYSA-N,J05AP09
2392,CC1NC(NC2NCC(S2)C(=O)NC2C(C)CCCC2CL)CC(N1)N1CCN(CCO)CC1,dasatinib,BRD-K49328571,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,L01XE06
2393,COC1CCCC2C(=O)C3C(O)C4C[C@](O)(C[C@H](OC5CC(N)C(O)C(C)O5)C4C(O)C3C(=O)C12)C(C)=O,daunorubicin,BRD-A68009927,STQGQHZAVUOBTE-JYZNYWJRSA-N,L01DB02
2394,NC1NCN([C@H]2C[C@H](O)[C@@H](CO)O2)C(=O)N1,decitabine,BRD-K79254416,XAUDJQYHKZQPEU-KVQBGUIXSA-N,L01BC08
2395,OC(=O)C1CCC(CC1)-N1NC(NC1-C1CCCCC1O)-C1CCCCC1O,deferasirox,BRD-K97010173,BOFQWVMAQOTZIW-UHFFFAOYSA-N,V03AC03
2396,CC1C(O)C(=O)CCN1C,deferiprone,BRD-K06878038,TZXKOCQBRNJULO-UHFFFAOYSA-N,V03AC02
2397,CC1CC(N)C2CCCCC2[N+]1CCCCCCCCCC[N+]1C(C)CC(N)C2CCCCC12,dequalinium,BRD-K77685957,PCSWXVJAIHCTMO-UHFFFAOYSA-P,G01AC05
2398,CC1CC(N)C2CCCCC2[N+]1CCCCCCCCCC[N+]1C(C)CC(N)C2CCCCC12,dequalinium,BRD-K77685957,PCSWXVJAIHCTMO-UHFFFAOYSA-P,D08AH01
2399,CC1CC(N)C2CCCCC2[N+]1CCCCCCCCCC[N+]1C(C)CC(N)C2CCCCC12,dequalinium,BRD-K77685957,PCSWXVJAIHCTMO-UHFFFAOYSA-P,R02AA02
2400,CN(C)CC(C1CCC(O)CC1)C1(O)CCCCC1,desvenlafaxine,BRD-A98845662,KYYIDSXMWOZKMP-UHFFFAOYSA-N,N06AX23
2401,C[C@@H]1CC2C3CCC4=CC(=O)C=CC4(C)[C@]3(F)[C@@H](O)CC2(C)[C@]1(O)C(=O)CO,dexamethasone,BRD-A69951442,UREBDLICKHMUKA-HIERVMNKSA-N,D07AB19
2402,C[C@@H]1CC2C3CCC4=CC(=O)C=CC4(C)[C@]3(F)[C@@H](O)CC2(C)[C@]1(O)C(=O)CO,dexamethasone,BRD-A69951442,UREBDLICKHMUKA-HIERVMNKSA-N,C05AA09
2403,C[C@@H]1CC2C3CCC4=CC(=O)C=CC4(C)[C@]3(F)[C@@H](O)CC2(C)[C@]1(O)C(=O)CO,dexamethasone,BRD-A69951442,UREBDLICKHMUKA-HIERVMNKSA-N,H02AB02
2404,C[C@@H]1CC2C3CCC4=CC(=O)C=CC4(C)[C@]3(F)[C@@H](O)CC2(C)[C@]1(O)C(=O)CO,dexamethasone,BRD-A69951442,UREBDLICKHMUKA-HIERVMNKSA-N,S01BA01
2405,C[C@@H]1CC2C3CCC4=CC(=O)C=CC4(C)[C@]3(F)[C@@H](O)CC2(C)[C@]1(O)C(=O)CO,dexamethasone,BRD-A69951442,UREBDLICKHMUKA-HIERVMNKSA-N,D10AA03
2406,C[C@@H]1CC2C3CCC4=CC(=O)C=CC4(C)[C@]3(F)[C@@H](O)CC2(C)[C@]1(O)C(=O)CO,dexamethasone,BRD-A69951442,UREBDLICKHMUKA-HIERVMNKSA-N,S03BA01
2407,C[C@@H]1CC2C3CCC4=CC(=O)C=CC4(C)[C@]3(F)[C@@H](O)CC2(C)[C@]1(O)C(=O)CO,dexamethasone,BRD-A69951442,UREBDLICKHMUKA-HIERVMNKSA-N,D07XB05
2408,C[C@@H]1CC2C3CCC4=CC(=O)C=CC4(C)[C@]3(F)[C@@H](O)CC2(C)[C@]1(O)C(=O)CO,dexamethasone,BRD-A69951442,UREBDLICKHMUKA-HIERVMNKSA-N,S02BA06
2409,C[C@@H]1CC2C3CCC4=CC(=O)C=CC4(C)[C@]3(F)[C@@H](O)CC2(C)[C@]1(O)C(=O)CO,dexamethasone,BRD-A69951442,UREBDLICKHMUKA-HIERVMNKSA-N,S01CB01
2410,C[C@@H]1CC2C3CCC4=CC(=O)C=CC4(C)[C@]3(F)[C@@H](O)CC2(C)[C@]1(O)C(=O)CO,dexamethasone,BRD-A69951442,UREBDLICKHMUKA-HIERVMNKSA-N,R01AD03
2411,C[C@@H]1CC2C3CCC4=CC(=O)C=CC4(C)[C@]3(F)[C@@H](O)CC2(C)[C@]1(O)C(=O)CO,dexamethasone,BRD-A69951442,UREBDLICKHMUKA-HIERVMNKSA-N,A01AC02
2412,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,dexamethasone,BRD-A35108200,UREBDLICKHMUKA-UHFFFAOYSA-N,D07AB19
2413,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,dexamethasone,BRD-A35108200,UREBDLICKHMUKA-UHFFFAOYSA-N,C05AA09
2414,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,dexamethasone,BRD-A35108200,UREBDLICKHMUKA-UHFFFAOYSA-N,H02AB02
2415,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,dexamethasone,BRD-A35108200,UREBDLICKHMUKA-UHFFFAOYSA-N,S01BA01
